sequenceID,min.log.lambda,max.log.lambda
ATAC_JV_adipose/samples/AD2/MSC72/problems/chrX:37148256-49242997,8.747946103,11.03778084
ATAC_JV_adipose/samples/AD2/MSC73/problems/chr1:206482221-223747846,6.874251978,7.135001213
ATAC_JV_adipose/samples/AD2/MSC73/problems/chr1:521368-2634220,8.491808018,11.1322126
ATAC_JV_adipose/samples/AD2/MSC73/problems/chr10:18024675-38818835,8.847923929,10.66557679
ATAC_JV_adipose/samples/AD2/MSC73/problems/chr10:51448845-125869472,9.225864402,12.56773079
ATAC_JV_adipose/samples/AD2/MSC73/problems/chr11:69774695-87688378,8.51027262,9.835997704
ATAC_JV_adipose/samples/AD2/MSC73/problems/chr12:145739-7189876,9.593177471,12.39483714
ATAC_JV_adipose/samples/AD2/MSC73/problems/chr12:66500000-109373470,8.909817304,9.868551735
ATAC_JV_adipose/samples/AD2/MSC73/problems/chr14:19050000-107289540,8.062284018,13.09708416
ATAC_JV_adipose/samples/AD2/MSC73/problems/chr16:46510000-88389383,8.506553721,10.94457084
ATAC_JV_adipose/samples/AD2/MSC73/problems/chr2:162200000-234003741,8.296756091,11.06336631
ATAC_JV_adipose/samples/AD2/MSC73/problems/chr22:20700000-50364777,9.623101384,9.927680697
ATAC_JV_adipose/samples/AD2/MSC73/problems/chr3:60000-66170270,8.681427632,8.968072526
ATAC_JV_adipose/samples/AD2/MSC73/problems/chr4:75452279-190000000,9.818974255,12.05155067
ATAC_JV_adipose/samples/AD2/MSC73/problems/chr6:60000-58087659,9.560364292,10.3685317
ATAC_JV_adipose/samples/AD2/MSC73/problems/chr8:48135599-86500000,7.651559179,9.910547959
ATAC_JV_adipose/samples/AD2/MSC73/problems/chr8:87000000-142766515,7.84879443,7.938451824
ATAC_JV_adipose/samples/AD2/MSC73/problems/chrX:37148256-49242997,13.53655228,Inf
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr1:206482221-223747846,6.709933688,7.323278093
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr1:521368-2634220,7.673554539,9.863631424
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr10:18024675-38818835,8.352397326,11.09180019
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr10:51448845-125869472,8.621964515,11.72703043
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr11:69774695-87688378,7.541593163,9.285824375
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr12:145739-7189876,9.027244615,11.65663322
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr12:66500000-109373470,7.91953831,10.24273016
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr14:19050000-107289540,8.321063655,11.46318205
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr16:46510000-88389383,7.497490393,10.24947384
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr2:162200000-234003741,7.684339606,10.49373258
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr22:20700000-50364777,6.811065744,7.600158057
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr3:60000-66170270,8.156931471,9.608528874
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr4:75452279-190000000,8.79403061,12.09342958
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr6:60000-58087659,9.195071416,9.225691979
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr8:48135599-86500000,7.599006194,8.589565689
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr8:87000000-142766515,7.352943829,10.051566
ATAC_JV_adipose/samples/AD2/MSC74/problems/chrX:37148256-49242997,10.01496055,11.04039041
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr1:206482221-223747846,6.836367128,9.76133476
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr1:521368-2634220,8.195688872,8.794449322
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr10:18024675-38818835,7.524937343,8.229375091
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr10:51448845-125869472,9.556245205,12.41142726
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr11:69774695-87688378,7.526452761,10.01868613
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr12:145739-7189876,9.274542057,11.35693398
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr12:66500000-109373470,8.632714778,11.85604584
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr14:19050000-107289540,8.406264792,12.15626418
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr16:46510000-88389383,7.296999943,10.5601903
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr2:162200000-234003741,8.414849554,11.13620619
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr22:20700000-50364777,8.821447805,10.32168776
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr3:60000-66170270,8.666486033,10.27866169
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr4:75452279-190000000,10.51827907,12.03743969
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr6:60000-58087659,9.515498307,10.65240366
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr8:48135599-86500000,7.311434332,10.0587428
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr8:87000000-142766515,7.974999766,11.53170765
ATAC_JV_adipose/samples/AD2/MSC80/problems/chrX:37148256-49242997,10.22612757,11.58911041
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr1:206482221-223747846,7.049846491,7.797870196
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr1:521368-2634220,8.656669459,9.105162667
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr10:18024675-38818835,8.208998341,9.06915238
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr10:51448845-125869472,9.672757204,12.58550821
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr11:69774695-87688378,7.940746663,8.717034797
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr12:145739-7189876,9.319200826,11.2291997
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr12:66500000-109373470,8.310490728,8.353320265
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr14:19050000-107289540,7.634969167,11.80934798
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr16:46510000-88389383,7.663444336,11.01391175
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr2:162200000-234003741,8.193851082,8.872097905
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr22:20700000-50364777,7.491978598,7.610712289
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr3:60000-66170270,8.627378511,10.1416438
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr4:75452279-190000000,10.76299771,11.95607279
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr6:60000-58087659,9.863817854,10.1316408
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr8:48135599-86500000,7.712198248,11.70025711
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr8:87000000-142766515,7.748279568,7.91878588
ATAC_JV_adipose/samples/AD2/MSC83/problems/chrX:37148256-49242997,10.4798935,11.36186308
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr1:206482221-223747846,6.983668402,8.932602041
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr1:521368-2634220,8.360997343,9.341341531
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr10:18024675-38818835,9.993244279,10.93372378
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr10:51448845-125869472,9.194442172,11.86496011
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr11:69774695-87688378,8.072501735,9.865024501
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr12:145739-7189876,9.045651692,11.28743775
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr12:66500000-109373470,8.543681085,11.50384131
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr14:19050000-107289540,8.281015972,11.86891447
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr16:46510000-88389383,9.404403209,10.03437927
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr2:162200000-234003741,8.929829939,10.06992855
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr22:20700000-50364777,8.313873479,8.431192127
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr3:60000-66170270,8.083430329,9.511287001
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr4:75452279-190000000,9.680787169,11.36239982
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr6:60000-58087659,10.45586228,10.64031389
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr8:48135599-86500000,7.551396203,10.53166755
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr8:87000000-142766515,7.849875234,10.03752854
ATAC_JV_adipose/samples/AD2/MSC91/problems/chrX:37148256-49242997,9.846834662,10.64026736
ATAC_JV_adipose/samples/Ai/MSC77/problems/chr1:206482221-223747846,6.939802113,6.950043152
ATAC_JV_adipose/samples/Ai/MSC77/problems/chr10:18024675-38818835,8.96365454,11.84067061
ATAC_JV_adipose/samples/Ai/MSC77/problems/chr11:69774695-87688378,8.89823204,10.15774051
ATAC_JV_adipose/samples/Ai/MSC77/problems/chr12:145739-7189876,11.15606252,13.33763026
ATAC_JV_adipose/samples/Ai/MSC77/problems/chr14:19050000-107289540,8.33599599,12.59350681
ATAC_JV_adipose/samples/Ai/MSC77/problems/chr16:46510000-88389383,8.684456693,9.869601639
ATAC_JV_adipose/samples/Ai/MSC77/problems/chr3:60000-66170270,8.728270669,10.34891445
ATAC_JV_adipose/samples/Ai/MSC77/problems/chr4:75452279-190000000,9.236591713,9.396417856
ATAC_JV_adipose/samples/Ai/MSC77/problems/chrX:37148256-49242997,8.683543954,11.39931072
ATAC_JV_adipose/samples/Ai/MSC80/problems/chr1:206482221-223747846,6.935449187,8.731970823
ATAC_JV_adipose/samples/Ai/MSC80/problems/chr10:18024675-38818835,10.45929064,11.25550824
ATAC_JV_adipose/samples/Ai/MSC80/problems/chr11:69774695-87688378,8.007022731,9.423976492
ATAC_JV_adipose/samples/Ai/MSC80/problems/chr12:145739-7189876,10.70749676,12.93962673
ATAC_JV_adipose/samples/Ai/MSC80/problems/chr14:19050000-107289540,8.862764701,12.17926003
ATAC_JV_adipose/samples/Ai/MSC80/problems/chr16:46510000-88389383,8.170010069,10.12677711
ATAC_JV_adipose/samples/Ai/MSC80/problems/chr3:60000-66170270,8.228573212,8.551377276
ATAC_JV_adipose/samples/Ai/MSC80/problems/chr4:75452279-190000000,8.836185274,11.73171854
ATAC_JV_adipose/samples/Ai/MSC80/problems/chrX:37148256-49242997,7.899227091,8.362692771
ATAC_JV_adipose/samples/Ai/MSC83/problems/chr1:206482221-223747846,6.920628037,7.461692795
ATAC_JV_adipose/samples/Ai/MSC83/problems/chr10:18024675-38818835,7.186754412,8.204533704
ATAC_JV_adipose/samples/Ai/MSC83/problems/chr11:69774695-87688378,8.708796303,9.915031521
ATAC_JV_adipose/samples/Ai/MSC83/problems/chr12:145739-7189876,10.49248915,12.99043875
ATAC_JV_adipose/samples/Ai/MSC83/problems/chr14:19050000-107289540,7.275701497,11.48792455
ATAC_JV_adipose/samples/Ai/MSC83/problems/chr16:46510000-88389383,8.254014181,9.651093517
ATAC_JV_adipose/samples/Ai/MSC83/problems/chr3:60000-66170270,8.113894597,9.302808416
ATAC_JV_adipose/samples/Ai/MSC83/problems/chr4:75452279-190000000,8.381726516,10.79350235
ATAC_JV_adipose/samples/Ai/MSC83/problems/chrX:37148256-49242997,7.899055825,10.72712432
ATAC_JV_adipose/samples/Ai/MSC91/problems/chr1:206482221-223747846,6.559693236,6.796933051
ATAC_JV_adipose/samples/Ai/MSC91/problems/chr10:18024675-38818835,8.807570224,9.157038784
ATAC_JV_adipose/samples/Ai/MSC91/problems/chr11:69774695-87688378,8.544754222,11.02982594
ATAC_JV_adipose/samples/Ai/MSC91/problems/chr12:145739-7189876,11.34140435,13.47589426
ATAC_JV_adipose/samples/Ai/MSC91/problems/chr14:19050000-107289540,8.835359745,12.79291621
ATAC_JV_adipose/samples/Ai/MSC91/problems/chr16:46510000-88389383,8.257266355,10.55834674
ATAC_JV_adipose/samples/Ai/MSC91/problems/chr3:60000-66170270,8.393570933,9.015810803
ATAC_JV_adipose/samples/Ai/MSC91/problems/chr4:75452279-190000000,9.316043831,10.69617731
ATAC_JV_adipose/samples/Ai/MSC91/problems/chrX:37148256-49242997,8.031785686,10.50648661
ATAC_JV_adipose/samples/ND2/MSC77/problems/chr1:206482221-223747846,6.987829435,9.171598264
ATAC_JV_adipose/samples/ND2/MSC77/problems/chr1:521368-2634220,7.751928689,10.95931783
ATAC_JV_adipose/samples/ND2/MSC77/problems/chr10:18024675-38818835,8.454993072,11.48541924
ATAC_JV_adipose/samples/ND2/MSC77/problems/chr10:51448845-125869472,11.23593346,13.44452912
ATAC_JV_adipose/samples/ND2/MSC77/problems/chr11:69774695-87688378,7.010221791,11.10965786
ATAC_JV_adipose/samples/ND2/MSC77/problems/chr12:145739-7189876,9.876137593,11.48506264
ATAC_JV_adipose/samples/ND2/MSC77/problems/chr12:66500000-109373470,8.484174015,11.4745939
ATAC_JV_adipose/samples/ND2/MSC77/problems/chr14:19050000-107289540,7.107399225,8.594942115
ATAC_JV_adipose/samples/ND2/MSC77/problems/chr16:46510000-88389383,7.044024983,10.8573895
ATAC_JV_adipose/samples/ND2/MSC77/problems/chr2:162200000-234003741,8.388262108,11.81677533
ATAC_JV_adipose/samples/ND2/MSC77/problems/chr22:20700000-50364777,7.140255879,9.393893314
ATAC_JV_adipose/samples/ND2/MSC77/problems/chr3:60000-66170270,7.947917177,9.957212212
ATAC_JV_adipose/samples/ND2/MSC77/problems/chr4:75452279-190000000,9.940531573,12.14156395
ATAC_JV_adipose/samples/ND2/MSC77/problems/chr6:60000-58087659,9.630574707,9.797148642
ATAC_JV_adipose/samples/ND2/MSC77/problems/chr8:48135599-86500000,7.231769255,11.0296452
ATAC_JV_adipose/samples/ND2/MSC77/problems/chr8:87000000-142766515,10.81261173,12.06901792
ATAC_JV_adipose/samples/ND2/MSC77/problems/chrX:37148256-49242997,7.339928344,8.350363358
ATAC_JV_adipose/samples/ND2/MSC80/problems/chr1:206482221-223747846,7.811192157,9.440148823
ATAC_JV_adipose/samples/ND2/MSC80/problems/chr1:521368-2634220,8.105230261,10.92176968
ATAC_JV_adipose/samples/ND2/MSC80/problems/chr10:18024675-38818835,8.845314387,10.80593249
ATAC_JV_adipose/samples/ND2/MSC80/problems/chr10:51448845-125869472,10.9859571,13.31048306
ATAC_JV_adipose/samples/ND2/MSC80/problems/chr11:69774695-87688378,7.810971229,11.19191222
ATAC_JV_adipose/samples/ND2/MSC80/problems/chr12:145739-7189876,10.50942354,11.70189951
ATAC_JV_adipose/samples/ND2/MSC80/problems/chr12:66500000-109373470,7.371112995,9.055159348
ATAC_JV_adipose/samples/ND2/MSC80/problems/chr14:19050000-107289540,7.326642014,8.319598451
ATAC_JV_adipose/samples/ND2/MSC80/problems/chr16:46510000-88389383,7.885208251,Inf
ATAC_JV_adipose/samples/ND2/MSC80/problems/chr2:162200000-234003741,8.362601831,11.76282912
ATAC_JV_adipose/samples/ND2/MSC80/problems/chr22:20700000-50364777,9.138690668,9.616396313
ATAC_JV_adipose/samples/ND2/MSC80/problems/chr3:60000-66170270,8.064481679,10.45227532
ATAC_JV_adipose/samples/ND2/MSC80/problems/chr4:75452279-190000000,11.05673727,12.08963667
ATAC_JV_adipose/samples/ND2/MSC80/problems/chr6:60000-58087659,9.317586292,10.03257427
ATAC_JV_adipose/samples/ND2/MSC80/problems/chr8:48135599-86500000,7.928578072,11.08143751
ATAC_JV_adipose/samples/ND2/MSC80/problems/chr8:87000000-142766515,10.33585783,12.48895103
ATAC_JV_adipose/samples/ND2/MSC80/problems/chrX:37148256-49242997,8.245820627,11.3378929
ATAC_JV_adipose/samples/ND2/MSC83/problems/chr1:206482221-223747846,7.199968343,9.696864962
ATAC_JV_adipose/samples/ND2/MSC83/problems/chr1:521368-2634220,8.897395858,10.6753855
ATAC_JV_adipose/samples/ND2/MSC83/problems/chr10:18024675-38818835,8.31202842,11.34284065
ATAC_JV_adipose/samples/ND2/MSC83/problems/chr10:51448845-125869472,11.57681091,13.73036173
ATAC_JV_adipose/samples/ND2/MSC83/problems/chr11:69774695-87688378,8.18510705,11.64193038
ATAC_JV_adipose/samples/ND2/MSC83/problems/chr12:145739-7189876,11.0254897,12.27765855
ATAC_JV_adipose/samples/ND2/MSC83/problems/chr12:66500000-109373470,7.489294543,9.197016115
ATAC_JV_adipose/samples/ND2/MSC83/problems/chr14:19050000-107289540,7.065929286,8.801177339
ATAC_JV_adipose/samples/ND2/MSC83/problems/chr16:46510000-88389383,7.752289682,7.817055621
ATAC_JV_adipose/samples/ND2/MSC83/problems/chr2:162200000-234003741,8.801323705,12.6681954
ATAC_JV_adipose/samples/ND2/MSC83/problems/chr22:20700000-50364777,9.985064285,10.07028723
ATAC_JV_adipose/samples/ND2/MSC83/problems/chr3:60000-66170270,8.364197116,10.99197377
ATAC_JV_adipose/samples/ND2/MSC83/problems/chr4:75452279-190000000,11.1798355,12.49537144
ATAC_JV_adipose/samples/ND2/MSC83/problems/chr6:60000-58087659,8.74893505,9.100550743
ATAC_JV_adipose/samples/ND2/MSC83/problems/chr8:48135599-86500000,8.121820452,11.81377216
ATAC_JV_adipose/samples/ND2/MSC83/problems/chr8:87000000-142766515,10.79317161,12.53184639
ATAC_JV_adipose/samples/ND2/MSC83/problems/chrX:37148256-49242997,8.14303943,11.47156521
ATAC_JV_adipose/samples/ND2/MSC91/problems/chr1:206482221-223747846,7.674920819,9.014710554
ATAC_JV_adipose/samples/ND2/MSC91/problems/chr1:521368-2634220,8.072787301,10.5881981
ATAC_JV_adipose/samples/ND2/MSC91/problems/chr10:18024675-38818835,9.243247595,11.18572599
ATAC_JV_adipose/samples/ND2/MSC91/problems/chr10:51448845-125869472,10.32213078,13.24502123
ATAC_JV_adipose/samples/ND2/MSC91/problems/chr11:69774695-87688378,7.526943177,11.57468058
ATAC_JV_adipose/samples/ND2/MSC91/problems/chr12:145739-7189876,9.424107749,11.66520961
ATAC_JV_adipose/samples/ND2/MSC91/problems/chr12:66500000-109373470,7.320846125,10.41080655
ATAC_JV_adipose/samples/ND2/MSC91/problems/chr14:19050000-107289540,6.853901991,8.217464928
ATAC_JV_adipose/samples/ND2/MSC91/problems/chr16:46510000-88389383,7.492548031,10.83089
ATAC_JV_adipose/samples/ND2/MSC91/problems/chr2:162200000-234003741,9.152265842,10.82078389
ATAC_JV_adipose/samples/ND2/MSC91/problems/chr22:20700000-50364777,8.376917881,9.352540119
ATAC_JV_adipose/samples/ND2/MSC91/problems/chr3:60000-66170270,7.887202656,9.641264273
ATAC_JV_adipose/samples/ND2/MSC91/problems/chr4:75452279-190000000,9.649412802,11.46305124
ATAC_JV_adipose/samples/ND2/MSC91/problems/chr6:60000-58087659,9.164358301,10.20793328
ATAC_JV_adipose/samples/ND2/MSC91/problems/chr8:48135599-86500000,7.98994071,10.72025323
ATAC_JV_adipose/samples/ND2/MSC91/problems/chr8:87000000-142766515,10.12025541,11.87248348
ATAC_JV_adipose/samples/ND2/MSC91/problems/chrX:37148256-49242997,8.184241554,10.70100781
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr1:17175658-29878082,9.446246578,13.18763954
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr10:18024675-38818835,9.117413846,12.46061164
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr2:16329724-21153113,9.453217199,12.32582876
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,13.18115059,Inf
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,8.721317469,10.28219572
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:75452279-190000000,9.085522304,11.56090057
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr5:100000-17500000,10.43125874,12.77328286
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Stanford_/problems/chr1:17175658-29878082,11.01592335,14.29794788
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Stanford_/problems/chr10:18024675-38818835,10.01783904,13.69097877
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Stanford_/problems/chr2:16329724-21153113,10.26708854,13.69462255
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Stanford_/problems/chr3:60000-66170270,14.1638081,Inf
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Stanford_/problems/chr4:52660117-59739333,7.996652722,12.06963191
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Stanford_/problems/chr4:75452279-190000000,9.85469056,12.93683003
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Stanford_/problems/chr5:100000-17500000,10.31906093,12.69246171
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UTA_/problems/chr1:17175658-29878082,11.03811742,14.41275126
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UTA_/problems/chr10:18024675-38818835,9.37393486,12.82356227
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UTA_/problems/chr2:16329724-21153113,10.56058177,13.43788334
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UTA_/problems/chr3:60000-66170270,14.00165602,Inf
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UTA_/problems/chr4:52660117-59739333,8.768036178,11.59364681
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UTA_/problems/chr4:75452279-190000000,11.03966732,12.86254557
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UTA_/problems/chr5:100000-17500000,10.4606959,13.4732279
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UW_/problems/chr1:17175658-29878082,10.47744811,14.06510138
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UW_/problems/chr10:18024675-38818835,10.01580944,13.37098473
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UW_/problems/chr2:16329724-21153113,9.671425341,13.03383278
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UW_/problems/chr3:60000-66170270,13.48706268,Inf
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UW_/problems/chr4:52660117-59739333,9.286506685,10.1466938
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UW_/problems/chr4:75452279-190000000,10.18549355,12.33541125
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UW_/problems/chr5:100000-17500000,10.67853229,12.7557732
CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__Broad_/problems/chr1:17175658-29878082,9.811812521,13.62481963
CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__Broad_/problems/chr10:18024675-38818835,9.394248111,12.36172186
